model,subject,run,accuracy,kappa,precision,recall,f1_score
tl,419,1,0.7638888888888888,0.6294277929155314,0.7473389355742297,0.7332917853751187,0.7301224374580996
tl,419,2,0.7638888888888888,0.6294277929155314,0.7473389355742297,0.7332917853751187,0.7301224374580996
tl,420,0,0.4722222222222222,0.23809523809523814,0.47510822510822504,0.5385878489326764,0.4523765086475053
tl,420,1,0.4722222222222222,0.23809523809523814,0.48328108672936265,0.5385878489326764,0.45108515027810697
tl,420,2,0.5138888888888888,0.2893401015228426,0.5296296296296297,0.5607553366174055,0.5097684999330925
tl,421,0,0.75,0.6200527704485488,0.7502255639097744,0.7567099567099568,0.7352948767582914
tl,421,1,0.7638888888888888,0.6381909547738693,0.7449965493443754,0.7647907647907649,0.7455026455026456
tl,421,2,0.7361111111111112,0.6002337814143776,0.7197802197802198,0.7259740259740259,0.7083333333333334
tl,422,0,0.6388888888888888,0.4487632508833922,0.6189438738458346,0.6148148148148148,0.6148190990296253
tl,422,1,0.6527777777777778,0.47089947089947093,0.6358024691358025,0.6333333333333333,0.6331269349845201
tl,422,2,0.6111111111111112,0.3989266547406083,0.6001763668430334,0.5731481481481482,0.5684479560483129
tl,423,0,0.8888888888888888,0.8288770053475936,0.8794480755265068,0.8995098039215685,0.8832232795366436
tl,423,1,0.875,0.8078291814946619,0.8618233618233618,0.8843582887700535,0.8672517394054395
tl,423,2,0.875,0.8007380073800738,0.8749110953058321,0.8572860962566845,0.8639857437306767
tl,424,0,0.5555555555555556,0.33333333333333337,0.5533574879227053,0.5617283950617283,0.5525518925518925
tl,424,1,0.5694444444444444,0.3507853403141361,0.5628399378399379,0.5679012345679012,0.5630164015291651
tl,424,2,0.5416666666666666,0.3052631578947368,0.5361111111111111,0.5308641975308642,0.5322700691121743
tl,425,0,0.8888888888888888,0.8297872340425532,0.8774744572158365,0.8703703703703703,0.8726268285091815
tl,425,1,0.9027777777777778,0.8514588859416445,0.8922346716464364,0.8888888888888888,0.8902356902356902
tl,425,2,0.8611111111111112,0.7883597883597884,0.8444189016602809,0.8456790123456791,0.8442205942205941
tl,426,0,0.5138888888888888,0.2468619246861924,0.4984126984126984,0.493202614379085,0.4940217758842227
tl,426,1,0.4861111111111111,0.218080422659231,0.4773809523809524,0.4776470588235295,0.4669637551990493
tl,426,2,0.4861111111111111,0.22580645161290314,0.4824561403508772,0.48614379084967324,0.4713798890554339
tl,427,0,0.8333333333333334,0.7421665174574754,0.8255122655122656,0.8184223184223184,0.8052686331756099
tl,427,1,0.8333333333333334,0.7430865298840321,0.8162500000000001,0.8184223184223184,0.8037368316438084
tl,427,2,0.7916666666666666,0.683377308707124,0.7761654135338346,0.7938912938912939,0.7753145253526497
tl,428,0,0.7222222222222222,0.5667870036101084,0.6875331564986737,0.6815476190476191,0.6823956442831216
tl,428,1,0.6805555555555556,0.49818181818181817,0.6337228494091239,0.6279761904761905,0.6239455486767315
tl,428,2,0.6805555555555556,0.5,0.6561904761904761,0.6369047619047619,0.639812319057602
tl,429,0,0.7361111111111112,0.6025566531086577,0.7934362934362934,0.7332944832944833,0.7364970481468563
tl,429,1,0.8194444444444444,0.7271137026239067,0.8361270753512132,0.8138111888111887,0.8164555774462894
tl,429,2,0.8194444444444444,0.7271137026239067,0.8359477124183007,0.8150738150738152,0.8194226408512123
tl,430,0,0.6111111111111112,0.41446413011908223,0.6087045570916539,0.6062310449407223,0.5912166036005045
tl,430,1,0.5972222222222222,0.3905429071803852,0.5918472652218782,0.58607664736697,0.5705882352941175
tl,430,2,0.5972222222222222,0.38023152270703475,0.5668070941904614,0.570471464019851,0.565829346092504
tl,431,0,0.9166666666666666,0.873090481786134,0.9267399267399267,0.9267399267399267,0.9259259259259259
tl,431,1,0.9166666666666666,0.8732394366197183,0.9305555555555557,0.9276556776556776,0.9258241758241758
tl,431,2,0.9027777777777778,0.852199413489736,0.9209911173445535,0.9157509157509157,0.913312693498452
tl,432,0,0.7638888888888888,0.6350626118067979,0.7875414781297135,0.7519373797264263,0.7592592592592592
tl,432,1,0.7916666666666666,0.6779964221824687,0.8106787330316743,0.7762521454205024,0.782716049382716
tl,432,2,0.7777777777777778,0.6619718309859155,0.7682539682539682,0.7756800332865241,0.7699067488541173
tl,433,0,0.6944444444444444,0.5392670157068062,0.7438271604938271,0.688719806763285,0.6658119658119658
tl,433,1,0.6944444444444444,0.5396687009590235,0.7472072072072072,0.6898792270531401,0.6731843020367609
tl,433,2,0.6944444444444444,0.5392670157068062,0.7438271604938271,0.688719806763285,0.6658119658119658
tl,434,0,0.8472222222222222,0.7687591240875913,0.8446224256292906,0.8518263090676884,0.8390832675661116
tl,434,1,0.875,0.8106370543541789,0.869507886749266,0.8784929757343551,0.86904047976012
tl,434,2,0.8472222222222222,0.7690288713910761,0.8452273863068465,0.8536653895274585,0.8419400056069527
tl,435,0,0.7777777777777778,0.665893271461717,0.7787978305219685,0.7879273504273504,0.7682959627232072
tl,435,1,0.7916666666666666,0.6876807403123193,0.794168391994479,0.8087606837606837,0.784704765096922
tl,435,2,0.7638888888888888,0.6339712918660287,0.75,0.7442307692307693,0.7463978494623656
tl,436,0,0.7083333333333334,0.5586690017513135,0.7017762162689699,0.7166666666666667,0.7058915018041558
tl,436,1,0.6805555555555556,0.5183246073298429,0.6851851851851851,0.6898148148148148,0.6823082509357019
tl,436,2,0.7083333333333334,0.5539823008849557,0.7051085568326948,0.7046296296296296,0.7047093790435195
tl,437,0,0.8333333333333334,0.7469244288224957,0.8868421052631579,0.8461538461538461,0.8350427350427351
tl,437,1,0.9027777777777778,0.8528467153284671,0.9062962962962962,0.9116809116809117,0.9086643204290263
tl,437,2,0.9027777777777778,0.8525884761626207,0.9227272727272728,0.9102564102564102,0.9062678062678063
tl,438,0,0.7083333333333334,0.5680000000000001,0.745940170940171,0.7235897435897436,0.6963157894736843
tl,438,1,0.6944444444444444,0.5469107551487414,0.7218720821661998,0.7077167277167277,0.6837917637917638
tl,438,2,0.75,0.627906976744186,0.7733870967741936,0.7605372405372406,0.7454904413297526
tl,439,0,0.6388888888888888,0.44152744630071605,0.6519257616818593,0.6076388888888888,0.593542260208927
tl,439,1,0.6388888888888888,0.4454976303317535,0.6508658008658008,0.6180555555555555,0.6037299091544374
tl,439,2,0.6527777777777778,0.46172248803827753,0.6583735909822866,0.6180555555555555,0.6049242424242425
tl,440,0,0.5416666666666666,0.274282223579719,0.5948830409356726,0.5323541932737336,0.5479240299257858
tl,440,1,0.5972222222222222,0.36496350364963503,0.6560846560846562,0.5970093656875266,0.6076309710112526
tl,440,2,0.5972222222222222,0.36592772547828734,0.6416452102726612,0.5902245636441039,0.6067019400352733
tl,441,0,0.5972222222222222,0.39160839160839167,0.5984848484848485,0.6398809523809524,0.6031746031746031
tl,441,1,0.5416666666666666,0.3160621761658031,0.5308641975308642,0.5861950549450549,0.5310233379683565
tl,441,2,0.5972222222222222,0.3905429071803852,0.60351966873706,0.6422847985347985,0.6074715408048742
tl,442,0,0.6805555555555556,0.5160724722384571,0.679089026915114,0.6828282828282828,0.6794974605720396
tl,442,1,0.6111111111111112,0.4210224009190121,0.6196092796092796,0.6217171717171718,0.6100762527233116
tl,442,2,0.6805555555555556,0.5219399538106235,0.6904761904761904,0.693939393939394,0.6825396825396824
